fid,nom_officiel,nom_officiel_en_majuscules,code_insee,code_insee_du_departement,code_insee_de_la_region,codes_siren_des_epci,latitude,longitude
7335,Kerfot,KERFOT,"22086","22","53","200067981",48.73687,-3.03148
7336,Kergrist-Moëlou,KERGRIST-MOELOU,"22087","22","53","242200715",48.29460,-3.32561
7337,Kerien,KERIEN,"22088","22","53","200067981",48.40939,-3.23068
7338,Kermaria-Sulard,KERMARIA-SULARD,"22090","22","53","200065928",48.77349,-3.37339
7339,Kermoroc'h,KERMOROC'H,"22091","22","53","200067981",48.61487,-3.20364
7340,Kerpert,KERPERT,"22092","22","53","200067981",48.38991,-3.13641
7341,Lamballe-Armor,LAMBALLE-ARMOR,"22093","22","53","200069391",48.48506,-2.52998
7342,Lancieux,LANCIEUX,"22094","22","53","243500725",48.60086,-2.14825
7343,Landebaëron,LANDEBAERON,"22095","22","53","200067981",48.63765,-3.20487
7344,Landébia,LANDEBIA,"22096","22","53","200068989",48.51519,-2.33731
7345,La Landec,LA LANDEC,"22097","22","53","200068989",48.42567,-2.18310
7346,Landéhen,LANDEHEN,"22098","22","53","200069391",48.42208,-2.54178
7347,Lanfains,LANFAINS,"22099","22","53","200069409",48.36538,-2.91149
7348,Langoat,LANGOAT,"22101","22","53","200065928",48.73497,-3.29797
7349,Langrolay-sur-Rance,LANGROLAY-SUR-RANCE,"22103","22","53","200068989",48.55306,-2.01448
7350,Languédias,LANGUEDIAS,"22104","22","53","200068989",48.39303,-2.20571
7351,Languenan,LANGUENAN,"22105","22","53","200068989",48.51147,-2.13321
7352,Langueux,LANGUEUX,"22106","22","53","200069409",48.50005,-2.70980
7353,Bon Repos sur Blavet,BON REPOS SUR BLAVET,"22107","22","53","242200715",48.22400,-3.12360
7354,Lanleff,LANLEFF,"22108","22","53","200067981",48.69306,-3.04638
7355,Lanloup,LANLOUP,"22109","22","53","200067981",48.70966,-2.96862
7356,Lanmérin,LANMERIN,"22110","22","53","200065928",48.73990,-3.35753
7357,Lanmodez,LANMODEZ,"22111","22","53","200065928",48.84538,-3.09661
7358,Lannebert,LANNEBERT,"22112","22","53","200069086",48.65055,-3.00909
7359,Lannion,LANNION,"22113","22","53","200065928",48.74373,-3.46129
7360,Lanrelas,LANRELAS,"22114","22","53","200069391",48.24616,-2.29519
7361,Lanrivain,LANRIVAIN,"22115","22","53","242200715",48.35908,-3.21524
7362,Lanrodec,LANRODEC,"22116","22","53","200069086",48.49956,-3.04331
7363,Lantic,LANTIC,"22117","22","53","200069409",48.60421,-2.89880
7364,Lanvallay,LANVALLAY,"22118","22","53","200068989",48.45158,-2.01148
7365,Lanvellec,LANVELLEC,"22119","22","53","200065928",48.60677,-3.52790
7366,Lanvollon,LANVOLLON,"22121","22","53","200069086",48.63351,-2.99016
7367,Laurenan,LAURENAN,"22122","22","53","200067460",48.21504,-2.51910
7368,Lescouët-Gouarec,LESCOUET-GOUAREC,"22124","22","53","242200715",48.16929,-3.20638
7369,Le Leslay,LE LESLAY,"22126","22","53","200069409",48.42399,-2.96512
7370,Lézardrieux,LEZARDRIEUX,"22127","22","53","200065928",48.80343,-3.10907
7371,Locarn,LOCARN,"22128","22","53","242200715",48.33243,-3.40997
7372,Loc-Envel,LOC-ENVEL,"22129","22","53","200067981",48.50979,-3.40977
7373,Loguivy-Plougras,LOGUIVY-PLOUGRAS,"22131","22","53","200065928",48.51049,-3.49173
7374,Lohuec,LOHUEC,"22132","22","53","200067981",48.46219,-3.52694
7375,Loscouët-sur-Meu,LOSCOUET-SUR-MEU,"22133","22","53","200067460",48.17578,-2.25108
7376,Louannec,LOUANNEC,"22134","22","53","200065928",48.78342,-3.41207
7377,Louargat,LOUARGAT,"22135","22","53","200067981",48.56112,-3.34090
7378,Loudéac,LOUDEAC,"22136","22","53","200067460",48.17440,-2.75053
7379,Maël-Carhaix,MAEL-CARHAIX,"22137","22","53","242200715",48.28807,-3.41040
7380,Maël-Pestivien,MAEL-PESTIVIEN,"22138","22","53","200067981",48.40377,-3.29030
7381,Magoar,MAGOAR,"22139","22","53","200067981",48.40121,-3.17710
7382,La Malhoure,LA MALHOURE,"22140","22","53","200069391",48.39639,-2.49440
7383,Mantallot,MANTALLOT,"22141","22","53","200065928",48.71048,-3.29264
7384,Matignon,MATIGNON,"22143","22","53","200068989",48.60155,-2.29015
7385,La Méaugon,LA MEAUGON,"22144","22","53","200069409",48.50442,-2.84672
7386,Mégrit,MEGRIT,"22145","22","53","200068989",48.38973,-2.26740
7387,Mellionnec,MELLIONNEC,"22146","22","53","242200715",48.16847,-3.29015
7388,Merdrignac,MERDRIGNAC,"22147","22","53","200067460",48.20019,-2.38907
7389,Mérillac,MERILLAC,"22148","22","53","200067460",48.24993,-2.39102
7390,Merléac,MERLEAC,"22149","22","53","200067460",48.27264,-2.91118
7391,Le Merzer,LE MERZER,"22150","22","53","200069086",48.58175,-3.07500
7392,Minihy-Tréguier,MINIHY-TREGUIER,"22152","22","53","200065928",48.76799,-3.25835
7393,Moncontour,MONCONTOUR,"22153","22","53","200069391",48.35829,-2.63386
7394,La Motte,LA MOTTE,"22155","22","53","200067460",48.23135,-2.70513
7395,Moustéru,MOUSTERU,"22156","22","53","200067981",48.52882,-3.23492
7396,Le Moustoir,LE MOUSTOIR,"22157","22","53","242900744",48.27366,-3.49127
7397,Guerlédan,GUERLEDAN,"22158","22","53","200067460",48.20148,-2.95797
7398,Noyal,NOYAL,"22160","22","53","200069391",48.45111,-2.46380
7399,Pabu,PABU,"22161","22","53","200067981",48.58272,-3.14319
7400,Paimpol,PAIMPOL,"22162","22","53","200067981",48.77342,-3.05479
7401,Paule,PAULE,"22163","22","53","242200715",48.22763,-3.46093
7402,Pédernec,PEDERNEC,"22164","22","53","200067981",48.58803,-3.27710
7403,Penguily,PENGUILY,"22165","22","53","200069391",48.37127,-2.49427
7404,Penvénan,PENVENAN,"22166","22","53","200065928",48.81689,-3.30192
7405,Perros-Guirec,PERROS-GUIREC,"22168","22","53","200065928",48.81215,-3.46701
7406,Peumerit-Quintin,PEUMERIT-QUINTIN,"22169","22","53","242200715",48.36336,-3.28510
7407,Plaine-Haute,PLAINE-HAUTE,"22170","22","53","200069409",48.44330,-2.85914
7408,Plaintel,PLAINTEL,"22171","22","53","200069409",48.41027,-2.81035
7409,Plancoët,PLANCOET,"22172","22","53","200068989",48.51459,-2.21933
7410,Pléboulle,PLEBOULLE,"22174","22","53","200068989",48.59482,-2.33359
7411,Plédéliac,PLEDELIAC,"22175","22","53","200069391",48.46868,-2.37162
7412,Plédran,PLEDRAN,"22176","22","53","200069409",48.44322,-2.74511
7413,Pléguien,PLEGUIEN,"22177","22","53","200069086",48.63484,-2.94837
7414,Pléhédel,PLEHEDEL,"22178","22","53","200067981",48.69466,-3.00675
7415,Fréhel,FREHEL,"22179","22","53","200068989",48.63458,-2.36190
7416,Plélan-le-Petit,PLELAN-LE-PETIT,"22180","22","53","200068989",48.42681,-2.22412
7417,Plélauff,PLELAUFF,"22181","22","53","242200715",48.19831,-3.20380
7418,Plélo,PLELO,"22182","22","53","200069086",48.55404,-2.92761
7419,Plémet,PLEMET,"22183","22","53","200067460",48.17459,-2.59702
7420,Plémy,PLEMY,"22184","22","53","200069391",48.33815,-2.67660
7421,Plénée-Jugon,PLENEE-JUGON,"22185","22","53","200069391",48.35569,-2.41521
7422,Pléneuf-Val-André,PLENEUF-VAL-ANDRE,"22186","22","53","200069391",48.58359,-2.52958
7423,Plérin,PLERIN,"22187","22","53","200069409",48.54399,-2.76975
7424,Plerneuf,PLERNEUF,"22188","22","53","200069086",48.50579,-2.88048
7425,Plésidy,PLESIDY,"22189","22","53","200067981",48.44157,-3.12610
7426,Pleslin-Trigavou,PLESLIN-TRIGAVOU,"22190","22","53","200068989",48.52754,-2.07128
7427,Plestan,PLESTAN,"22193","22","53","200069391",48.41468,-2.44132
7428,Plestin-les-Grèves,PLESTIN-LES-GREVES,"22194","22","53","200065928",48.64774,-3.62020
7429,Pleubian,PLEUBIAN,"22195","22","53","200065928",48.84280,-3.13473
7430,Pleudaniel,PLEUDANIEL,"22196","22","53","200065928",48.76163,-3.15406
7431,Pleudihen-sur-Rance,PLEUDIHEN-SUR-RANCE,"22197","22","53","200068989",48.50945,-1.94121
7432,Pleumeur-Bodou,PLEUMEUR-BODOU,"22198","22","53","200065928",48.78534,-3.51852
7433,Pleumeur-Gautier,PLEUMEUR-GAUTIER,"22199","22","53","200065928",48.80047,-3.15154
7434,Plévenon,PLEVENON,"22201","22","53","200068989",48.65648,-2.31999
7435,Plévin,PLEVIN,"22202","22","53","242900744",48.22369,-3.51638
7436,Plœuc-L'Hermitage,PLOEUC-L'HERMITAGE,"22203","22","53","200069409",48.34074,-2.79529
7437,Ploëzal,PLOEZAL,"22204","22","53","200067981",48.71701,-3.18024
7438,Plorec-sur-Arguenon,PLOREC-SUR-ARGUENON,"22205","22","53","200068989",48.46360,-2.30104
7439,Châtelaudren-Plouagat,CHATELAUDREN-PLOUAGAT,"22206","22","53","200069086",48.53039,-2.98958
7440,Plouaret,PLOUARET,"22207","22","53","200065928",48.61949,-3.48328
7441,Plouasne,PLOUASNE,"22208","22","53","200068989",48.31179,-2.00788
7442,Beaussais-sur-Mer,BEAUSSAIS-SUR-MER,"22209","22","53","200068989",48.56047,-2.13653
7443,Ploubazlanec,PLOUBAZLANEC,"22210","22","53","200067981",48.80532,-3.04471
7444,Ploubezre,PLOUBEZRE,"22211","22","53","200065928",48.68554,-3.44841
7445,Plouëc-du-Trieux,PLOUEC-DU-TRIEUX,"22212","22","53","200067981",48.67218,-3.18760
7446,Plouër-sur-Rance,PLOUER-SUR-RANCE,"22213","22","53","200068989",48.52506,-2.00656
7447,Plouézec,PLOUEZEC,"22214","22","53","200067981",48.73858,-2.97925
7448,Ploufragan,PLOUFRAGAN,"22215","22","53","200069409",48.48729,-2.80810
7449,Plougonver,PLOUGONVER,"22216","22","53","200067981",48.48503,-3.37482
7450,Plougras,PLOUGRAS,"22217","22","53","200065928",48.49658,-3.56457
7451,Plougrescant,PLOUGRESCANT,"22218","22","53","200065928",48.83996,-3.23971
7452,Plouguenast-Langast,PLOUGUENAST-LANGAST,"22219","22","53","200067460",48.27978,-2.69003
7453,Plouguernével,PLOUGUERNEVEL,"22220","22","53","242200715",48.23417,-3.24731
7454,Plouguiel,PLOUGUIEL,"22221","22","53","200065928",48.80480,-3.24373
7455,Plouha,PLOUHA,"22222","22","53","200069086",48.68203,-2.93154
7456,Plouisy,PLOUISY,"22223","22","53","200067981",48.58399,-3.19125
7457,Ploulec'h,PLOULEC'H,"22224","22","53","200065928",48.71803,-3.50018
7458,Ploumagoar,PLOUMAGOAR,"22225","22","53","200067981",48.53055,-3.10940
7459,Ploumilliau,PLOUMILLIAU,"22226","22","53","200065928",48.68380,-3.51348
7460,Plounérin,PLOUNERIN,"22227","22","53","200065928",48.56650,-3.54871
7461,Plounévez-Moëdec,PLOUNEVEZ-MOEDEC,"22228","22","53","200065928",48.55115,-3.44517
7462,Plounévez-Quintin,PLOUNEVEZ-QUINTIN,"22229","22","53","242200715",48.28537,-3.24079
7463,Plourac'h,PLOURAC'H,"22231","22","53","200067981",48.41850,-3.55175
7464,Plourhan,PLOURHAN,"22232","22","53","200069409",48.63109,-2.88199
7465,Plourivo,PLOURIVO,"22233","22","53","200067981",48.74134,-3.09270
7466,Plouvara,PLOUVARA,"22234","22","53","200069086",48.49715,-2.92524
7467,Plouzélambre,PLOUZELAMBRE,"22235","22","53","200065928",48.64797,-3.53687
7468,Pludual,PLUDUAL,"22236","22","53","200069086",48.66624,-2.98621
7469,Val-d'Arguenon,VAL-D'ARGUENON,"22237","22","53","200068989",48.51561,-2.29080
7470,Plufur,PLUFUR,"22238","22","53","200065928",48.61093,-3.57243
7471,Plumaudan,PLUMAUDAN,"22239","22","53","200068989",48.35649,-2.11509
7472,Plumaugat,PLUMAUGAT,"22240","22","53","200068989",48.24543,-2.23086
7473,Plumieux,PLUMIEUX,"22241","22","53","200067460",48.10054,-2.58772
7474,Plurien,PLURIEN,"22242","22","53","200069391",48.60971,-2.40014
7475,Plusquellec,PLUSQUELLEC,"22243","22","53","200067981",48.39928,-3.48409
7476,Plussulien,PLUSSULIEN,"22244","22","53","200067460",48.27823,-3.06555
7477,Pluzunet,PLUZUNET,"22245","22","53","200065928",48.63675,-3.37148
7478,Pommeret,POMMERET,"22246","22","53","200069391",48.45849,-2.62223
7479,Pommerit-le-Vicomte,POMMERIT-LE-VICOMTE,"22248","22","53","200069086",48.61826,-3.10290
7480,Pont-Melvez,PONT-MELVEZ,"22249","22","53","200067981",48.47432,-3.28498
7481,Pontrieux,PONTRIEUX,"22250","22","53","200067981",48.69979,-3.15916
7482,Pordic,PORDIC,"22251","22","53","200069409",48.56738,-2.83022
7483,Prat,PRAT,"22254","22","53","200065928",48.68203,-3.29802
7484,La Prénessaye,LA PRENESSAYE,"22255","22","53","200067460",48.18593,-2.64778
7485,Quemper-Guézennec,QUEMPER-GUEZENNEC,"22256","22","53","200067981",48.70023,-3.10909
7486,Quemperven,QUEMPERVEN,"22257","22","53","200065928",48.72573,-3.33666
7487,Quessoy,QUESSOY,"22258","22","53","200069391",48.42687,-2.65644
7488,Quévert,QUEVERT,"22259","22","53","200068989",48.46300,-2.08579
7489,Le Quillio,LE QUILLIO,"22260","22","53","200067460",48.24038,-2.89792
7490,Quintenic,QUINTENIC,"22261","22","53","200069391",48.51024,-2.42140
7491,Quintin,QUINTIN,"22262","22","53","200069409",48.40333,-2.91170
7492,Le Quiou,LE QUIOU,"22263","22","53","200068989",48.34572,-1.99714
7493,La Roche-Jaudy,LA ROCHE-JAUDY,"22264","22","53","200065928",48.73193,-3.23324
7494,Rospez,ROSPEZ,"22265","22","53","200065928",48.73571,-3.38685
7495,Rostrenen,ROSTRENEN,"22266","22","53","242200715",48.22135,-3.31166
7496,Rouillac,ROUILLAC,"22267","22","53","200069391",48.30658,-2.36911
7497,Ruca,RUCA,"22268","22","53","200068989",48.56182,-2.33524
7498,Runan,RUNAN,"22269","22","53","200067981",48.68679,-3.22709
7499,Saint-Adrien,SAINT-ADRIEN,"22271","22","53","200067981",48.48940,-3.13221
7500,Saint-Agathon,SAINT-AGATHON,"22272","22","53","200067981",48.56304,-3.10081
7501,Saint-Alban,SAINT-ALBAN,"22273","22","53","200069391",48.55472,-2.50876
7502,Saint-André-des-Eaux,SAINT-ANDRE-DES-EAUX,"22274","22","53","200068989",48.37314,-2.01314
7503,Saint-Barnabé,SAINT-BARNABE,"22275","22","53","200067460",48.13823,-2.70208
7504,Saint-Bihy,SAINT-BIHY,"22276","22","53","200069409",48.37542,-2.96711
7505,Saint-Brandan,SAINT-BRANDAN,"22277","22","53","200069409",48.38990,-2.86298
7506,Saint-Brieuc,SAINT-BRIEUC,"22278","22","53","200069409",48.51484,-2.76333
7507,Saint-Caradec,SAINT-CARADEC,"22279","22","53","200067460",48.19189,-2.86753
7508,Saint-Carné,SAINT-CARNE,"22280","22","53","200068989",48.41922,-2.05511
7509,Saint-Carreuc,SAINT-CARREUC,"22281","22","53","200069409",48.40412,-2.74973
7510,Saint-Cast-le-Guildo,SAINT-CAST-LE-GUILDO,"22282","22","53","200068989",48.60357,-2.24863
7511,Saint-Clet,SAINT-CLET,"22283","22","53","200067981",48.66984,-3.13744
7512,Saint-Connan,SAINT-CONNAN,"22284","22","53","242200715",48.41245,-3.07512
7513,Saint-Connec,SAINT-CONNEC,"22285","22","53","245614433",48.18019,-2.92574
7514,Saint-Denoual,SAINT-DENOUAL,"22286","22","53","200069391",48.51876,-2.38367
7515,Saint-Donan,SAINT-DONAN,"22287","22","53","200069409",48.46581,-2.88652
7516,Saint-Étienne-du-Gué-de-l'Isle,SAINT-ETIENNE-DU-GUE-DE-L'ISLE,"22288","22","53","200067460",48.08570,-2.64311
7517,Saint-Fiacre,SAINT-FIACRE,"22289","22","53","200069086",48.45524,-3.05265
7518,Saint-Gildas,SAINT-GILDAS,"22291","22","53","200069409",48.42252,-3.00648
7519,Saint-Gilles-les-Bois,SAINT-GILLES-LES-BOIS,"22293","22","53","200069086",48.65713,-3.09087
7520,Saint-Gilles-Pligeaux,SAINT-GILLES-PLIGEAUX,"22294","22","53","242200715",48.37969,-3.08690
7521,Saint-Gilles-Vieux-Marché,SAINT-GILLES-VIEUX-MARCHE,"22295","22","53","200067460",48.25020,-2.96955
7522,Saint-Glen,SAINT-GLEN,"22296","22","53","200069391",48.35317,-2.52128
7523,Saint-Hélen,SAINT-HELEN,"22299","22","53","200068989",48.46601,-1.95926
7524,Saint-Hervé,SAINT-HERVE,"22300","22","53","200067460",48.27415,-2.81226
7525,Saint-Jacut-de-la-Mer,SAINT-JACUT-DE-LA-MER,"22302","22","53","200068989",48.59267,-2.19227
7526,Saint-Jean-Kerdaniel,SAINT-JEAN-KERDANIEL,"22304","22","53","200069086",48.55257,-3.03451
7527,Saint-Jouan-de-l'Isle,SAINT-JOUAN-DE-L'ISLE,"22305","22","53","200068989",48.26640,-2.17866
7528,Saint-Judoce,SAINT-JUDOCE,"22306","22","53","200068989",48.36276,-1.95406
7529,Saint-Julien,SAINT-JULIEN,"22307","22","53","200069409",48.44752,-2.81791
7530,Saint-Juvat,SAINT-JUVAT,"22308","22","53","200068989",48.36187,-2.05440
7531,Saint-Laurent,SAINT-LAURENT,"22310","22","53","200067981",48.61584,-3.24297
7532,Saint-Lormel,SAINT-LORMEL,"22311","22","53","200068989",48.55152,-2.23564
7533,Saint-Maden,SAINT-MADEN,"22312","22","53","200068989",48.33762,-2.06875
7534,Saint-Martin-des-Prés,SAINT-MARTIN-DES-PRES,"22313","22","53","200067460",48.30533,-2.96467
7535,Saint-Maudan,SAINT-MAUDAN,"22314","22","53","200067460",48.11127,-2.76819
7536,Saint-Maudez,SAINT-MAUDEZ,"22315","22","53","200068989",48.45448,-2.18255
7537,Saint-Mayeux,SAINT-MAYEUX,"22316","22","53","200067460",48.26403,-3.01563
7538,Saint-Méloir-des-Bois,SAINT-MELOIR-DES-BOIS,"22317","22","53","200068989",48.44238,-2.25703
7539,Saint-Michel-de-Plélan,SAINT-MICHEL-DE-PLELAN,"22318","22","53","200068989",48.46252,-2.22191
7540,Saint-Michel-en-Grève,SAINT-MICHEL-EN-GREVE,"22319","22","53","200065928",48.67436,-3.55671
7541,Saint-Nicodème,SAINT-NICODEME,"22320","22","53","200067981",48.35408,-3.33985
7542,Saint-Nicolas-du-Pélem,SAINT-NICOLAS-DU-PELEM,"22321","22","53","242200715",48.32275,-3.16435
7543,Saint-Péver,SAINT-PEVER,"22322","22","53","200069086",48.48253,-3.09072
7544,Saint-Pôtan,SAINT-POTAN,"22323","22","53","200068989",48.55742,-2.29319
7545,Saint-Quay-Perros,SAINT-QUAY-PERROS,"22324","22","53","200065928",48.78153,-3.44971
7546,Saint-Quay-Portrieux,SAINT-QUAY-PORTRIEUX,"22325","22","53","200069409",48.65409,-2.84328
7547,Saint-Rieul,SAINT-RIEUL,"22326","22","53","200069391",48.44276,-2.42046
7548,Saint-Samson-sur-Rance,SAINT-SAMSON-SUR-RANCE,"22327","22","53","200068989",48.49142,-2.01863
7549,Saint-Servais,SAINT-SERVAIS,"22328","22","53","200067981",48.38662,-3.37427
7550,Saint-Thélo,SAINT-THELO,"22330","22","53","200067460",48.24638,-2.84095
7551,Sainte-Tréphine,SAINTE-TREPHINE,"22331","22","53","242200715",48.26576,-3.16967
7552,Saint-Trimoël,SAINT-TRIMOEL,"22332","22","53","200069391",48.39365,-2.54128
7553,Saint-Vran,SAINT-VRAN,"22333","22","53","200067460",48.24330,-2.45695
7554,Saint-Igeaux,SAINT-IGEAUX,"22334","22","53","242200715",48.27740,-3.11449
7555,Senven-Léhart,SENVEN-LEHART,"22335","22","53","200067981",48.43525,-3.06525
7556,Sévignac,SEVIGNAC,"22337","22","53","200069391",48.33236,-2.31980
7557,Squiffiec,SQUIFFIEC,"22338","22","53","200067981",48.63740,-3.16673
7558,Taden,TADEN,"22339","22","53","200068989",48.48786,-2.05423
7559,Tonquédec,TONQUEDEC,"22340","22","53","200065928",48.67586,-3.40039
7560,Tramain,TRAMAIN,"22341","22","53","200069391",48.39992,-2.38907
7561,Trébédan,TREBEDAN,"22342","22","53","200068989",48.40594,-2.16292
7562,Trébeurden,TREBEURDEN,"22343","22","53","200065928",48.77090,-3.55810
7563,Trébrivan,TREBRIVAN,"22344","22","53","242200715",48.31013,-3.48098
7564,Trébry,TREBRY,"22345","22","53","200069391",48.34569,-2.55767
7565,Trédaniel,TREDANIEL,"22346","22","53","200069391",48.34652,-2.60528
7566,Trédarzec,TREDARZEC,"22347","22","53","200065928",48.79128,-3.20211
7567,Trédias,TREDIAS,"22348","22","53","200069391",48.36503,-2.22316
7568,Trédrez-Locquémeau,TREDREZ-LOCQUEMEAU,"22349","22","53","200065928",48.70791,-3.56360
7569,Tréduder,TREDUDER,"22350","22","53","200065928",48.65482,-3.56659
7570,Treffrin,TREFFRIN,"22351","22","53","242900744",48.29850,-3.52677
7571,Tréfumel,TREFUMEL,"22352","22","53","200068989",48.33733,-2.02392
7572,Trégastel,TREGASTEL,"22353","22","53","200065928",48.81720,-3.50727
7573,Tréglamus,TREGLAMUS,"22354","22","53","200067981",48.55697,-3.25462
7574,Trégomeur,TREGOMEUR,"22356","22","53","200069086",48.56735,-2.88337
7575,Trégonneau,TREGONNEAU,"22358","22","53","200067981",48.61393,-3.16322
7576,Trégrom,TREGROM,"22359","22","53","200065928",48.59485,-3.40267
7577,Trégueux,TREGUEUX,"22360","22","53","200069409",48.48032,-2.74510
7578,Tréguidel,TREGUIDEL,"22361","22","53","200069086",48.60029,-2.94278
7579,Tréguier,TREGUIER,"22362","22","53","200065928",48.78478,-3.23175
7580,Trélévern,TRELEVERN,"22363","22","53","200065928",48.80140,-3.36970
7581,Trélivan,TRELIVAN,"22364","22","53","200068989",48.43051,-2.10661
7582,Trémargat,TREMARGAT,"22365","22","53","242200715",48.33012,-3.26716
7583,Trémel,TREMEL,"22366","22","53","200065928",48.60491,-3.61790
7584,Tréméreuc,TREMEREUC,"22368","22","53","243500725",48.56030,-2.06374
7585,Trémeur,TREMEUR,"22369","22","53","200069391",48.35065,-2.26854
7586,Tréméven,TREMEVEN,"22370","22","53","200069086",48.67136,-3.03219
7587,Trémorel,TREMOREL,"22371","22","53","200067460",48.19135,-2.30233
7588,Trémuson,TREMUSON,"22372","22","53","200069409",48.52453,-2.84856
7589,Tréogan,TREOGAN,"22373","22","53","242900744",48.18694,-3.52938
7590,Tressignaux,TRESSIGNAUX,"22375","22","53","200069086",48.61044,-2.97525
7591,Trévé,TREVE,"22376","22","53","200067460",48.21625,-2.80752
7592,Tréveneuc,TREVENEUC,"22377","22","53","200069409",48.65983,-2.87395
7593,Trévérec,TREVEREC,"22378","22","53","200069086",48.65931,-3.05516
7594,Trévou-Tréguignec,TREVOU-TREGUIGNEC,"22379","22","53","200065928",48.81188,-3.34490
7595,Trévron,TREVRON,"22380","22","53","200068989",48.38887,-2.06815
7596,Trézény,TREZENY,"22381","22","53","200065928",48.75439,-3.36111
7597,Troguéry,TROGUERY,"22383","22","53","200065928",48.76038,-3.22482
7598,Uzel,UZEL,"22384","22","53","200067460",48.28096,-2.84782
7599,La Vicomté-sur-Rance,LA VICOMTE-SUR-RANCE,"22385","22","53","200068989",48.48782,-1.98336
7600,Le Vieux-Bourg,LE VIEUX-BOURG,"22386","22","53","200069409",48.39068,-3.00364
7601,Le Vieux-Marché,LE VIEUX-MARCHE,"22387","22","53","200065928",48.61358,-3.43816
7602,Vildé-Guingalan,VILDE-GUINGALAN,"22388","22","53","200068989",48.43634,-2.15158
7603,Yffiniac,YFFINIAC,"22389","22","53","200069409",48.46789,-2.68174
7604,Yvias,YVIAS,"22390","22","53","200067981",48.71464,-3.04628
7605,Yvignac-la-Tour,YVIGNAC-LA-TOUR,"22391","22","53","200068989",48.34906,-2.17053
7606,Ahun,AHUN,"23001","23","75","200067189",46.08634,2.02439
7607,Ajain,AJAIN,"23002","23","75","200034825",46.21107,1.99608
7608,Alleyrat,ALLEYRAT,"23003","23","75","200044014",45.98785,2.15388
7609,Anzême,ANZEME,"23004","23","75","200034825",46.25373,1.84974
7610,Arfeuille-Châtain,ARFEUILLE-CHATAIN,"23005","23","75","200067593",46.06041,2.43407
7611,Arrènes,ARRENES,"23006","23","75","242320000",46.07211,1.56759
7612,Ars,ARS,"23007","23","75","200067189",45.99929,2.08402
7613,Aubusson,AUBUSSON,"23008","23","75","200044014",45.95076,2.16641
7614,Auge,AUGE,"23009","23","75","200067544",46.23711,2.33228
7615,Augères,AUGERES,"23010","23","75","242320000",46.08033,1.72771
7616,Aulon,AULON,"23011","23","75","242320000",46.09178,1.69604
7617,Auriat,AURIAT,"23012","23","75","200067189",45.87129,1.63394
7618,Auzances,AUZANCES,"23013","23","75","200067593",46.02659,2.50616
7619,Azat-Châtenet,AZAT-CHATENET,"23014","23","75","242320000",46.08654,1.76952
7620,Azerables,AZERABLES,"23015","23","75","242300135",46.35267,1.47525
7621,Banize,BANIZE,"23016","23","75","200067189",45.93648,1.99792
7622,Basville,BASVILLE,"23017","23","75","200067593",45.85796,2.41237
7623,Bazelat,BAZELAT,"23018","23","75","242300135",46.35078,1.53207
7624,Beissat,BEISSAT,"23019","23","75","200066744",45.76451,2.28382
7625,Bellegarde-en-Marche,BELLEGARDE-EN-MARCHE,"23020","23","75","200067593",45.98184,2.29438
7626,Bénévent-l'Abbaye,BENEVENT-L'ABBAYE,"23021","23","75","242320000",46.11828,1.62977
7627,Bétête,BETETE,"23022","23","75","200067544",46.36180,2.06964
7628,Blessac,BLESSAC,"23024","23","75","200044014",45.96361,2.11284
7629,Bonnat,BONNAT,"23025","23","75","200041556",46.32295,1.91391
7630,Bord-Saint-Georges,BORD-SAINT-GEORGES,"23026","23","75","200067544",46.25180,2.28698
7631,Bosmoreau-les-Mines,BOSMOREAU-LES-MINES,"23027","23","75","200067189",46.00251,1.75468
7632,Bosroger,BOSROGER,"23028","23","75","200067593",46.00390,2.25063
7633,Le Bourg-d'Hem,LE BOURG-D'HEM,"23029","23","75","242320109",46.30074,1.84047
7634,Bourganeuf,BOURGANEUF,"23030","23","75","200067189",45.94947,1.74841
7635,Boussac,BOUSSAC,"23031","23","75","200067544",46.34818,2.22250
7636,Boussac-Bourg,BOUSSAC-BOURG,"23032","23","75","200067544",46.36804,2.21576
7637,La Brionne,LA BRIONNE,"23033","23","75","200034825",46.16503,1.78955
7638,Brousse,BROUSSE,"23034","23","75","200067593",45.97209,2.45223
7639,Budelière,BUDELIERE,"23035","23","75","200067544",46.22057,2.47482
7640,Bussière-Dunoise,BUSSIERE-DUNOISE,"23036","23","75","200034825",46.25579,1.76055
7641,Bussière-Nouvelle,BUSSIERE-NOUVELLE,"23037","23","75","200067593",46.01380,2.41929
7642,Bussière-Saint-Georges,BUSSIERE-SAINT-GEORGES,"23038","23","75","200067544",46.40167,2.15490
7643,La Celle-Dunoise,LA CELLE-DUNOISE,"23039","23","75","242320109",46.31230,1.78145
7644,La Celle-sous-Gouzon,LA CELLE-SOUS-GOUZON,"23040","23","75","200067544",46.21891,2.20947
7645,La Cellette,LA CELLETTE,"23041","23","75","200041556",46.40138,2.00964
7646,Ceyroux,CEYROUX,"23042","23","75","242320000",46.05942,1.66480
7647,Chamberaud,CHAMBERAUD,"23043","23","75","200067189",46.04999,2.04385
7648,Chambon-Sainte-Croix,CHAMBON-SAINTE-CROIX,"23044","23","75","242320109",46.35317,1.76949
7649,Chambon-sur-Voueize,CHAMBON-SUR-VOUEIZE,"23045","23","75","200067544",46.19273,2.41803
7650,Chambonchard,CHAMBONCHARD,"23046","23","75","200067544",46.16092,2.54128
